Type,Rating,Latitude,Longitude,Year,Magnitude,Mass,VEI
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.78,
Meteor,1,-71.5,35.66667,1986.0,,7.78,
Meteor,1,,,1998.0,,7.78,
Meteor,1,-71.5,35.66667,1981.0,,7.78,
Meteor,1,0.0,0.0,1998.0,,7.78,
Meteor,1,0.0,0.0,1998.0,,7.77,
Meteor,1,-71.5,35.66667,1979.0,,7.77,
Meteor,1,0.0,0.0,1998.0,,7.77,
Meteor,1,-71.5,35.66667,1986.0,,7.77,
Meteor,1,-72.95421999999999,160.45096999999998,2003.0,,7.76,
Meteor,1,0.0,0.0,1998.0,,7.76,
Meteor,1,-72.77306,75.33806,2006.0,,7.76,
Meteor,1,0.0,35.66667,1974.0,,7.76,
Meteor,1,21.06481,57.273559999999996,2001.0,,7.76,
Meteor,1,-86.36667,-70.0,2002.0,,7.76,
Meteor,1,-71.5,35.66667,1974.0,,7.76,
Meteor,1,0.0,0.0,1998.0,,7.75,
Meteor,1,0.0,0.0,1998.0,,7.75,
Meteor,1,-71.5,35.66667,1979.0,,7.75,
Meteor,1,0.0,0.0,1998.0,,7.75,
Meteor,1,0.0,0.0,1998.0,,7.75,
Meteor,1,-71.5,35.66667,1979.0,,7.74,
Meteor,1,-71.5,35.66667,1979.0,,7.74,
Meteor,1,-71.5,35.66667,1974.0,,7.74,
Meteor,1,0.0,0.0,1998.0,,7.73,
Meteor,1,-72.99667,75.20833,2003.0,,7.73,
Meteor,1,0.0,0.0,1998.0,,7.73,
Meteor,1,-71.5,35.66667,1986.0,,7.73,
Meteor,1,0.0,0.0,1998.0,,7.72,
Meteor,1,-71.5,35.66667,1979.0,,7.72,
Meteor,1,26.18667,25.45567,2006.0,,7.72,
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.72,
Meteor,1,0.0,0.0,2009.0,,7.7,
Meteor,1,-86.36667,-70.0,2002.0,,7.7,
Meteor,1,-84.27388,161.68544,1993.0,,7.7,
Meteor,1,,,2004.0,,7.7,
Meteor,1,-84.0,168.0,1999.0,,7.7,
Meteor,1,-84.25149,161.38879,1988.0,,7.7,
Meteor,1,0.0,0.0,2007.0,,7.7,
Meteor,1,-76.28101,156.45283,1987.0,,7.7,
Meteor,1,-85.67651,-69.03395,1991.0,,7.7,
Meteor,1,-84.28551999999999,161.35956000000002,1988.0,,7.7,
Meteor,1,-76.29611,157.23695,1983.0,,7.7,
Meteor,1,-84.0,168.0,1997.0,,7.7,
Meteor,1,-76.04009,156.04951,1992.0,,7.7,
Meteor,1,-84.26728,161.4481,1988.0,,7.7,
Meteor,1,-76.05117,156.44728,1992.0,,7.7,
Meteor,1,-76.28749,156.4779,1990.0,,7.7,
Meteor,1,34.21667,-103.28333,1973.0,,7.7,
Meteor,1,-72.95285,160.48508,2011.0,,7.7,
Meteor,1,-84.27377,161.69387,1986.0,,7.7,
Meteor,1,24.65,76.86667,1911.0,,7.7,
Meteor,1,-84.57559,162.56586000000001,1993.0,,7.7,
Meteor,1,0.0,0.0,1998.0,,7.7,
Meteor,1,-84.57569000000001,162.56685,1993.0,,7.7,
Meteor,1,,,2006.0,,7.7,
Meteor,1,-85.67653,-69.03224,1991.0,,7.7,
Meteor,1,-84.0,168.0,1997.0,,7.7,
Meteor,1,-76.28296,156.45927,1990.0,,7.7,
Meteor,1,-86.71667,-141.5,1998.0,,7.7,
Meteor,1,-71.5,35.66667,1979.0,,7.7,
Meteor,1,-84.0,168.0,1993.0,,7.7,
Meteor,1,,,2006.0,,7.7,
Meteor,1,-84.2726,161.71641,1987.0,,7.7,
Meteor,1,-84.25222,161.40951,1988.0,,7.7,
Meteor,1,0.0,0.0,2007.0,,7.7,
Meteor,1,-84.28333,161.08333000000002,1985.0,,7.7,
Meteor,1,-76.96667,162.0,1992.0,,7.7,
Meteor,1,-71.5,35.66667,1979.0,,7.7,
Meteor,1,-85.67838,-69.06468000000001,1991.0,,7.7,
Meteor,1,,,2004.0,,7.7,
Meteor,1,-84.0,168.0,1999.0,,7.7,
Meteor,1,-79.68333,159.75,2001.0,,7.7,
Meteor,1,,,2006.0,,7.7,
Meteor,1,-84.24855,161.4377,1988.0,,7.7,
Meteor,1,-84.27261999999999,161.71596,1987.0,,7.7,
Meteor,1,0.0,0.0,1998.0,,7.7,
Meteor,1,34.4,-106.85,1944.0,,7.7,
Meteor,1,-76.21592,158.61983999999998,1980.0,,7.7,
Meteor,1,-84.0,168.0,1994.0,,7.7,
Meteor,1,,,2007.0,,7.7,
Meteor,1,,,2004.0,,7.7,
Meteor,1,-85.67838,-69.07178,1991.0,,7.7,
Meteor,1,-84.0,168.0,1993.0,,7.7,
Meteor,1,0.0,0.0,2007.0,,7.7,
Meteor,1,-84.24443000000001,161.41021999999998,1986.0,,7.7,
Meteor,1,-84.0,168.0,1993.0,,7.7,
Meteor,1,-84.0,168.0,1993.0,,7.7,
Meteor,1,-84.0,168.0,1993.0,,7.7,
Meteor,1,-72.95555999999999,160.46457,1990.0,,7.7,
Meteor,1,-76.69194,159.38805,1981.0,,7.7,
Meteor,1,-84.25443,161.41696000000002,1987.0,,7.7,
Meteor,1,-84.25638000000001,161.4076,1986.0,,7.7,
Meteor,1,,,2004.0,,7.7,
Meteor,1,-71.5,35.66667,1979.0,,7.69,
Meteor,1,-71.5,35.66667,1986.0,,7.69,
Meteor,1,,,2002.0,,7.69,
Meteor,1,0.0,0.0,1998.0,,7.69,
Meteor,1,0.0,0.0,1998.0,,7.68,
Meteor,1,-71.5,35.66667,1986.0,,7.68,
Meteor,1,-71.5,35.66667,1979.0,,7.68,
Meteor,1,0.0,0.0,1998.0,,7.68,
Meteor,1,-30.781670000000002,127.94417,1992.0,,7.67,
Meteor,1,0.0,0.0,1998.0,,7.67,
Meteor,1,-71.5,35.66667,1979.0,,7.66,
Meteor,1,,,1998.0,,7.653,
Meteor,1,-71.5,35.66667,1986.0,,7.65,
Meteor,1,-71.5,35.66667,1979.0,,7.64,
Meteor,1,-71.5,35.66667,1979.0,,7.63,
Meteor,1,-71.5,35.66667,1979.0,,7.63,
Meteor,1,-84.21667,160.5,2002.0,,7.63,
Meteor,1,0.0,0.0,1998.0,,7.62,
Meteor,1,-71.5,35.66667,1979.0,,7.62,
Meteor,1,-79.68333,155.75,2000.0,,7.62,
Meteor,1,,,1998.0,,7.6129999999999995,
Meteor,1,-71.5,35.66667,1982.0,,7.61,
Meteor,1,0.0,35.66667,1974.0,,7.61,
Meteor,1,18.92655,54.2624,2001.0,,7.61,
Meteor,1,-71.5,35.66667,1979.0,,7.61,
Meteor,1,-71.5,35.66667,1979.0,,7.61,
Meteor,1,0.0,0.0,1998.0,,7.61,
Meteor,1,0.0,0.0,2009.0,,7.6,
Meteor,1,-84.24248,161.48698000000002,1988.0,,7.6,
Meteor,1,-84.0,168.0,1993.0,,7.6,
Meteor,1,-84.23368,161.46315,1988.0,,7.6,
Meteor,1,-84.0,168.0,1994.0,,7.6,
Meteor,1,,,2004.0,,7.6,
Meteor,1,-85.69726999999999,-67.6137,1991.0,,7.6,
Meteor,1,,,2006.0,,7.6,
Meteor,1,-84.28213000000001,161.37688,1988.0,,7.6,
Meteor,1,-76.18333,157.16666999999998,1996.0,,7.6,
Meteor,1,-84.0,168.0,1994.0,,7.6,
Meteor,1,-76.18333,157.16666999999998,1996.0,,7.6,
Meteor,1,-84.21667,160.5,2002.0,,7.6,
Meteor,1,-79.68333,159.75,2001.0,,7.6,
Meteor,1,20.09889,56.40971999999999,,,7.6,
Meteor,1,-72.97889,75.26111,2003.0,,7.6,
Meteor,1,-84.24937,161.39739,1988.0,,7.6,
Meteor,1,,,2004.0,,7.6,
Meteor,1,-71.5,35.66667,1979.0,,7.6,
Meteor,1,0.0,0.0,2009.0,,7.6,
Meteor,1,-84.25645,161.36202,1986.0,,7.6,
Meteor,1,-84.27387,161.68948999999998,1986.0,,7.6,
Meteor,1,,,2004.0,,7.6,
Meteor,1,0.0,0.0,2007.0,,7.6,
Meteor,1,-84.25285,161.39952,1988.0,,7.6,
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.6,
Meteor,1,-76.27264,156.42686,1990.0,,7.6,
Meteor,1,-84.57596,162.5685,1993.0,,7.6,
Meteor,1,-84.0,168.0,1997.0,,7.6,
Meteor,1,-84.0,168.0,1997.0,,7.6,
Meteor,1,-84.0,168.0,1993.0,,7.6,
Meteor,1,-84.25089,161.38403,1988.0,,7.6,
Meteor,1,-71.5,35.66667,1979.0,,7.6,
Meteor,1,-84.0,168.0,1997.0,,7.6,
Meteor,1,0.0,0.0,1998.0,,7.6,
Meteor,1,-84.25796,161.40188,1986.0,,7.6,
Meteor,1,-76.28958,156.4563,1990.0,,7.6,
Meteor,1,,,2004.0,,7.6,
Meteor,1,,,2002.0,,7.6,
Meteor,1,,,2003.0,,7.6,
Meteor,1,-84.24642,161.38596,1986.0,,7.6,
Meteor,1,-71.5,35.66667,1979.0,,7.59,
Meteor,1,0.0,0.0,1998.0,,7.59,
Meteor,1,0.0,0.0,1998.0,,7.58,
Meteor,1,-71.5,35.66667,1986.0,,7.58,
Meteor,1,-71.5,35.66667,1979.0,,7.58,
Meteor,1,-71.5,35.66667,1979.0,,7.57,
Meteor,1,,,2002.0,,7.57,
Meteor,1,-71.5,35.66667,1979.0,,7.57,
Meteor,1,-71.5,35.66667,1974.0,,7.57,
Meteor,1,,,1998.0,,7.564,
Meteor,1,0.0,0.0,1998.0,,7.56,
Meteor,1,-72.93778,75.31416999999999,2006.0,,7.56,
Meteor,1,0.0,0.0,1998.0,,7.56,
Meteor,1,34.49095,-116.95038000000001,2002.0,,7.56,
Meteor,1,0.0,0.0,1998.0,,7.56,
Meteor,1,-86.36667,-70.0,2002.0,,7.56,
Meteor,1,,,1998.0,,7.556,
Meteor,1,-71.5,35.66667,1979.0,,7.55,
Meteor,1,-71.5,35.66667,1974.0,,7.55,
Meteor,1,-71.5,35.66667,1979.0,,7.55,
Meteor,1,-71.5,35.66667,1986.0,,7.54,
Meteor,1,-71.5,35.66667,1979.0,,7.54,
Meteor,1,-71.5,35.66667,1979.0,,7.54,
Meteor,1,-71.5,35.66667,1979.0,,7.54,
Meteor,1,,,2002.0,,7.53,
Meteor,1,-71.5,35.66667,1979.0,,7.53,
Meteor,1,0.0,0.0,1998.0,,7.53,
Meteor,1,-71.5,35.66667,1979.0,,7.52,
Meteor,1,0.0,0.0,1998.0,,7.52,
Meteor,1,-71.5,35.66667,1986.0,,7.51,
Meteor,1,-71.5,35.66667,1979.0,,7.51,
Meteor,1,-71.5,35.66667,1982.0,,7.51,
Meteor,1,,,2002.0,,7.51,
Meteor,1,,,2002.0,,7.51,
Meteor,1,-79.68333,155.75,2000.0,,7.51,
Meteor,1,-76.71667,159.66666999999998,1978.0,,7.5,
Meteor,1,-84.0,168.0,1993.0,,7.5,
Meteor,1,33.88333,-103.56667,1978.0,,7.5,
Meteor,1,,,2004.0,,7.5,
Meteor,1,-84.0,168.0,1997.0,,7.5,
Meteor,1,-84.27006999999999,161.39498999999998,1988.0,,7.5,
Meteor,1,0.0,0.0,2007.0,,7.5,
Meteor,1,-84.0,168.0,1999.0,,7.5,
Meteor,1,-76.27455,156.51232,1990.0,,7.5,
Meteor,1,0.0,0.0,1998.0,,7.5,
Meteor,1,-79.68333,155.75,2000.0,,7.5,
Meteor,1,,,2001.0,,7.5,
Meteor,1,-76.2827,157.18769,1987.0,,7.5,
Meteor,1,0.0,0.0,2009.0,,7.5,
Meteor,1,,,2004.0,,7.5,
Meteor,1,,,2003.0,,7.5,
Meteor,1,-76.69139,159.38778,1981.0,,7.5,
Meteor,1,-76.71667,159.66666999999998,1978.0,,7.5,
Meteor,1,0.0,0.0,2009.0,,7.5,
Meteor,1,-76.70083000000001,159.40306,1981.0,,7.5,
Meteor,1,35.059020000000004,-116.76892,2006.0,,7.5,
Meteor,1,-71.5,35.66667,1975.0,,7.5,
Meteor,1,-84.21667,160.5,2002.0,,7.5,
Meteor,1,-84.58396,-61.816930000000006,1991.0,,7.5,
Meteor,1,-84.24403000000001,161.43203,1988.0,,7.5,
Meteor,1,0.0,0.0,1998.0,,7.5,
Meteor,1,0.0,0.0,2009.0,,7.5,
Meteor,1,35.29183,-117.47067,2000.0,,7.5,
Meteor,1,-76.28344,156.46495,1990.0,,7.5,
Meteor,1,,,2004.0,,7.5,
Meteor,1,-84.0,168.0,1997.0,,7.5,
Meteor,1,-84.0,168.0,1993.0,,7.5,
Meteor,1,,,2005.0,,7.5,
Meteor,1,34.5,-116.95,1963.0,,7.5,
Meteor,1,-84.0,168.0,1999.0,,7.5,
Meteor,1,-85.69187,-69.08121,1991.0,,7.5,
Meteor,1,-84.0,168.0,1993.0,,7.5,
Meteor,1,-76.22062,158.37624,1980.0,,7.5,
Meteor,1,-72.99944,75.26111,2003.0,,7.5,
Meteor,1,,,2006.0,,7.5,
Meteor,1,-76.28141,156.42888,1990.0,,7.5,
Meteor,1,0.0,0.0,2007.0,,7.5,
Meteor,1,-84.59914,162.19579,1993.0,,7.5,
Meteor,1,-84.24070999999999,161.44273,1988.0,,7.5,
Meteor,1,,,2006.0,,7.5,
Meteor,1,-84.0,168.0,1999.0,,7.5,
Meteor,1,-85.69,-68.83967,2002.0,,7.5,
Meteor,1,-84.59666,162.29559,1990.0,,7.5,
Meteor,1,-84.0,168.0,1999.0,,7.5,
Meteor,1,,,2004.0,,7.5,
Meteor,1,-72.95488,160.47328000000002,1990.0,,7.5,
Meteor,1,-84.0,168.0,1997.0,,7.5,
Meteor,1,0.0,0.0,2009.0,,7.5,
Meteor,1,0.0,0.0,2007.0,,7.5,
Meteor,1,-84.0,168.0,1997.0,,7.5,
Meteor,1,-86.71667,-141.5,1998.0,,7.5,
Meteor,1,-72.95555999999999,160.46457,1990.0,,7.5,
Meteor,1,-84.2491,161.43296,1988.0,,7.5,
Meteor,1,-84.25076999999999,161.4139,1988.0,,7.5,
Meteor,1,-76.84703,156.32009,1985.0,,7.5,
Meteor,1,-84.2719,161.36733999999998,1988.0,,7.5,
Meteor,1,-79.68333,155.75,2000.0,,7.5,
Meteor,1,-76.69863000000001,159.39845,1984.0,,7.5,
Meteor,1,-86.36667,-70.0,2002.0,,7.5,
Meteor,1,-79.68333,159.75,2000.0,,7.5,
Meteor,1,-84.27926,161.29516999999998,1985.0,,7.5,
Meteor,1,18.73244,54.37936,2011.0,,7.49,
Meteor,1,-71.5,35.66667,1979.0,,7.49,
Meteor,1,-86.36667,-70.0,2002.0,,7.49,
Meteor,1,0.0,0.0,1998.0,,7.49,
Meteor,1,0.0,0.0,1998.0,,7.49,
Meteor,1,0.0,35.66667,1974.0,,7.49,
Meteor,1,-71.5,35.66667,1979.0,,7.49,
Meteor,1,0.0,0.0,1998.0,,7.48,
Meteor,1,-71.5,35.66667,1986.0,,7.48,
Meteor,1,0.0,0.0,1998.0,,7.48,
Meteor,1,-71.5,35.66667,1979.0,,7.48,
Meteor,1,-72.97806,75.26361,2003.0,,7.48,
Meteor,1,-71.5,35.66667,1979.0,,7.48,
Meteor,1,-71.5,35.66667,1979.0,,7.47,
Meteor,1,0.0,0.0,1998.0,,7.47,
Meteor,1,-30.77283,127.94667,1992.0,,7.46,
Meteor,1,0.0,35.66667,1974.0,,7.45,
Meteor,1,,,2002.0,,7.45,
Meteor,1,-79.68333,155.75,2000.0,,7.44,
Meteor,1,0.0,0.0,1998.0,,7.44,
Meteor,1,0.0,0.0,1998.0,,7.44,
Meteor,1,0.0,0.0,1998.0,,7.44,
Meteor,1,,,1998.0,,7.431,
Meteor,1,-71.5,35.66667,1979.0,,7.43,
Meteor,1,-71.5,35.66667,1974.0,,7.43,
Meteor,1,0.0,0.0,1998.0,,7.43,
Meteor,1,0.0,0.0,1998.0,,7.43,
Meteor,1,-71.5,35.66667,1986.0,,7.43,
Meteor,1,-71.5,35.66667,1974.0,,7.43,
Meteor,1,0.0,0.0,1998.0,,7.43,
Meteor,1,-71.5,35.66667,1986.0,,7.42,
Meteor,1,-71.5,35.66667,1979.0,,7.41,
Meteor,1,0.0,0.0,1998.0,,7.41,
Meteor,1,-71.5,35.66667,1979.0,,7.41,
Meteor,1,-79.68333,155.75,2000.0,,7.41,
Meteor,1,,,2004.0,,7.4,
Meteor,1,,,2004.0,,7.4,
Meteor,1,0.0,0.0,2009.0,,7.4,
Meteor,1,-84.2508,161.38827,1988.0,,7.4,
Meteor,1,-72.95167,160.50888999999998,2001.0,,7.4,
Meteor,1,,,2003.0,,7.4,
Meteor,1,-72.95725,160.49851,1991.0,,7.4,
Meteor,1,-79.68333,159.75,2001.0,,7.4,
Meteor,1,-71.5,35.66667,1979.0,,7.4,
Meteor,1,0.0,0.0,2010.0,,7.4,
Meteor,1,0.0,0.0,2009.0,,7.4,
Meteor,1,-85.65355,-68.60229,1991.0,,7.4,
Meteor,1,-84.0,168.0,1999.0,,7.4,
Meteor,1,-84.0,168.0,1999.0,,7.4,
Meteor,1,,,2004.0,,7.4,
Meteor,1,-84.0,168.0,1994.0,,7.4,
Meteor,1,-84.0,168.0,1999.0,,7.4,
Meteor,1,0.0,0.0,2007.0,,7.4,
Meteor,1,0.0,0.0,2007.0,,7.4,
Meteor,1,-76.18333,157.16666999999998,1999.0,,7.4,
Meteor,1,0.0,0.0,2007.0,,7.4,
Meteor,1,-73.10333,75.17028,2002.0,,7.4,
Meteor,1,,,2003.0,,7.4,
Meteor,1,0.0,0.0,1998.0,,7.4,
Meteor,1,-86.36667,-70.0,2002.0,,7.4,
Meteor,1,,,2003.0,,7.4,
Meteor,1,26.972,16.468,2000.0,,7.4,
Meteor,1,-84.27391,161.68428,1993.0,,7.4,
Meteor,1,-84.0,168.0,1994.0,,7.4,
Meteor,1,-84.0,168.0,1997.0,,7.4,
Meteor,1,-71.5,35.66667,1979.0,,7.4,
Meteor,1,,,2004.0,,7.4,
Meteor,1,-71.5,35.66667,1974.0,,7.4,
Meteor,1,,,2006.0,,7.4,
Meteor,1,-84.57574,162.56869,1993.0,,7.4,
Meteor,1,0.0,0.0,1998.0,,7.4,
Meteor,1,-76.27694,156.42702,1990.0,,7.4,
Meteor,1,-84.61124000000001,161.94902,1993.0,,7.4,
Meteor,1,0.0,0.0,2009.0,,7.4,
Meteor,1,,,2003.0,,7.4,
Meteor,1,21.37053,58.414019999999994,2006.0,,7.4,
Meteor,1,-76.71667,159.66666999999998,1978.0,,7.4,
Meteor,1,-71.5,35.66667,1984.0,,7.4,
Meteor,1,-84.27412,161.67723999999998,1986.0,,7.4,
Meteor,1,,,2003.0,,7.4,
Meteor,1,-84.27448000000001,161.40246000000002,1988.0,,7.4,
Meteor,1,-84.0,168.0,1997.0,,7.4,
Meteor,1,0.0,0.0,2007.0,,7.4,
Meteor,1,-84.0,168.0,1997.0,,7.4,
Meteor,1,-76.28586999999999,156.44218,1990.0,,7.4,
Meteor,1,-84.0,168.0,1997.0,,7.4,
Meteor,1,-84.57951,162.62756000000002,1993.0,,7.4,
Meteor,1,-84.23729,161.45043,1988.0,,7.4,
Meteor,1,-84.27384,161.68986,1986.0,,7.4,
Meteor,1,-84.28735,161.356,1988.0,,7.4,
Meteor,1,-84.0,168.0,1993.0,,7.4,
Meteor,1,,,2004.0,,7.4,
Meteor,1,,,1998.0,,7.4,
Meteor,1,0.0,0.0,2007.0,,7.4,
Meteor,1,-84.25048000000001,161.40201000000002,1988.0,,7.4,
Meteor,1,0.0,35.66667,1974.0,,7.39,
Meteor,1,0.0,0.0,1998.0,,7.39,
Meteor,1,-71.5,35.66667,1986.0,,7.39,
Meteor,1,-71.5,35.66667,1979.0,,7.39,
Meteor,1,-84.0,168.0,2002.0,,7.39,
Meteor,1,-71.5,35.66667,1979.0,,7.38,
Meteor,1,0.0,0.0,1998.0,,7.38,
Meteor,1,-76.71667,159.33333000000002,1988.0,,7.38,
Meteor,1,-71.5,35.66667,1982.0,,7.38,
Meteor,1,-71.5,35.66667,1979.0,,7.38,
Meteor,1,,,1998.0,,7.38,
Meteor,1,-71.5,35.66667,1982.0,,7.37,
Meteor,1,-71.5,35.66667,1979.0,,7.37,
Meteor,1,0.0,0.0,1998.0,,7.36,
Meteor,1,,,2002.0,,7.36,
Meteor,1,0.0,0.0,1998.0,,7.35,
Meteor,1,0.0,0.0,1998.0,,7.35,
Meteor,1,,,2003.0,,7.35,
Meteor,1,-71.5,35.66667,1982.0,,7.35,
Meteor,1,0.0,0.0,1998.0,,7.34,
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.34,
Meteor,1,-72.99555600000001,75.193056,2006.0,,7.34,
Meteor,1,-71.5,35.66667,1986.0,,7.34,
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.34,
Meteor,1,,,1998.0,,7.335,
Meteor,1,-71.5,35.66667,1979.0,,7.32,
Meteor,1,-71.5,35.66667,1979.0,,7.32,
Meteor,1,0.0,0.0,1998.0,,7.31,
Meteor,1,0.0,0.0,2009.0,,7.3,
Meteor,1,-84.0,168.0,1999.0,,7.3,
Meteor,1,-84.0,168.0,1999.0,,7.3,
Meteor,1,-84.0,168.0,1999.0,,7.3,
Meteor,1,34.48662,-116.9564,2008.0,,7.3,
Meteor,1,-76.29299,156.35,1990.0,,7.3,
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.3,
Meteor,1,,,2006.0,,7.3,
Meteor,1,-79.68333,159.75,2001.0,,7.3,
Meteor,1,0.0,0.0,1998.0,,7.3,
Meteor,1,-76.2669,156.46053,1990.0,,7.3,
Meteor,1,,,2006.0,,7.3,
Meteor,1,,,2004.0,,7.3,
Meteor,1,-76.71667,159.66666999999998,1978.0,,7.3,
Meteor,1,-84.0,168.0,1999.0,,7.3,
Meteor,1,0.0,0.0,2007.0,,7.3,
Meteor,1,-76.21964,158.3792,1980.0,,7.3,
Meteor,1,-75.31667,162.0,1992.0,,7.3,
Meteor,1,-76.28915,156.462,1990.0,,7.3,
Meteor,1,-76.71667,159.66666999999998,1977.0,,7.3,
Meteor,1,-84.0,168.0,1999.0,,7.3,
Meteor,1,0.0,0.0,2009.0,,7.3,
Meteor,1,-72.98883000000001,160.40767,1993.0,,7.3,
Meteor,1,-84.25312,161.39355,1987.0,,7.3,
Meteor,1,-72.99028,160.40389,2001.0,,7.3,
Meteor,1,-84.0,168.0,1997.0,,7.3,
Meteor,1,-84.27188000000001,161.39979,1988.0,,7.3,
Meteor,1,-76.71105,158.74719,1984.0,,7.3,
Meteor,1,-84.0,168.0,1994.0,,7.3,
Meteor,1,-79.68333,159.75,2000.0,,7.3,
Meteor,1,-84.25152,161.39353,1988.0,,7.3,
Meteor,1,-84.24513,161.41736,1988.0,,7.3,
Meteor,1,,,2006.0,,7.3,
Meteor,1,-84.0,168.0,1997.0,,7.3,
Meteor,1,0.0,0.0,2009.0,,7.3,
Meteor,1,-84.25395,161.35338000000002,1987.0,,7.3,
Meteor,1,,,2004.0,,7.3,
Meteor,1,0.0,0.0,2010.0,,7.3,
Meteor,1,-77.04713000000001,157.28226999999998,1982.0,,7.3,
Meteor,1,-84.24206,161.44083999999998,1988.0,,7.3,
Meteor,1,,,2003.0,,7.3,
Meteor,1,32.7,128.85,1849.0,,7.3,
Meteor,1,-76.04838000000001,155.85669,1992.0,,7.3,
Meteor,1,-72.95114000000001,160.46364,2003.0,,7.3,
Meteor,1,-84.0,168.0,1997.0,,7.3,
Meteor,1,-84.27265,161.71679,1987.0,,7.3,
Meteor,1,-76.68806,159.36111,1981.0,,7.3,
Meteor,1,-84.2859,161.3486,1988.0,,7.3,
Meteor,1,-84.0,168.0,1994.0,,7.3,
Meteor,1,0.0,0.0,2009.0,,7.3,
Meteor,1,,,2006.0,,7.3,
Meteor,1,-84.2348,161.45085,1988.0,,7.3,
Meteor,1,-79.68333,155.75,2000.0,,7.3,
Meteor,1,-84.0,168.0,1994.0,,7.3,
Meteor,1,0.0,0.0,2008.0,,7.3,
Meteor,1,-79.68333,159.75,2000.0,,7.3,
Meteor,1,-30.885609999999996,131.38197,2011.0,,7.3,
Meteor,1,-84.0,168.0,1997.0,,7.3,
Meteor,1,-84.25621,161.43656000000001,1986.0,,7.3,
Meteor,1,-86.71667,-141.5,1998.0,,7.3,
Meteor,1,,,2005.0,,7.3,
Meteor,1,-84.24353,161.44253,1988.0,,7.3,
Meteor,1,,,2003.0,,7.3,
Meteor,1,-71.5,35.66667,1979.0,,7.29,
Meteor,1,-79.68333,155.75,2000.0,,7.29,
Meteor,1,0.0,0.0,1998.0,,7.29,
Meteor,1,,,1998.0,,7.289,
Meteor,1,0.0,0.0,1998.0,,7.28,
Meteor,1,-71.5,35.66667,1979.0,,7.28,
Meteor,1,0.0,0.0,1998.0,,7.28,
Meteor,1,-72.98971999999999,160.40778,1993.0,,7.28,
Meteor,1,-71.5,35.66667,1979.0,,7.28,
Meteor,1,-79.68333,155.75,2000.0,,7.28,
Meteor,1,-71.5,35.66667,1979.0,,7.27,
Meteor,1,0.0,0.0,1998.0,,7.27,
Meteor,1,0.0,0.0,1998.0,,7.27,
Meteor,1,0.0,0.0,1998.0,,7.27,
Meteor,1,0.0,0.0,1998.0,,7.27,
Meteor,1,0.0,0.0,1998.0,,7.25,
Meteor,1,-72.99722,75.20389,2003.0,,7.25,
Meteor,1,0.0,0.0,1998.0,,7.25,
Meteor,1,-71.5,35.66667,1986.0,,7.25,
Meteor,1,,,2003.0,,7.25,
Meteor,1,-84.21667,160.5,2002.0,,7.25,
Meteor,1,,,1998.0,,7.233,
Meteor,1,-79.68333,155.75,2000.0,,7.23,
Meteor,1,0.0,0.0,1998.0,,7.22,
Meteor,1,-76.71667,159.33333000000002,1988.0,,7.22,
Meteor,1,-72.994444,75.216667,2006.0,,7.22,
Meteor,1,-72.95416999999999,160.50325,1990.0,,7.22,
Meteor,1,-71.5,35.66667,1986.0,,7.22,
Meteor,1,0.0,0.0,1998.0,,7.22,
Meteor,1,-71.5,35.66667,1979.0,,7.21,
Meteor,1,0.0,0.0,1998.0,,7.21,
Meteor,1,-72.93361,75.30889,2006.0,,7.21,
Meteor,1,,,2006.0,,7.2,
Meteor,1,0.0,0.0,1998.0,,7.2,
Meteor,1,-84.2747,161.39153000000002,1988.0,,7.2,
Meteor,1,,,2003.0,,7.2,
Meteor,1,0.0,0.0,2009.0,,7.2,
Meteor,1,-71.5,35.66667,1974.0,,7.2,
Meteor,1,,,2004.0,,7.2,
Meteor,1,-76.90581,157.00988,1982.0,,7.2,
Meteor,1,-76.68778,159.36028000000002,1981.0,,7.2,
Meteor,1,,,2004.0,,7.2,
Meteor,1,-84.21667,160.5,2002.0,,7.2,
Meteor,1,0.0,0.0,2007.0,,7.2,
Meteor,1,-84.0,168.0,1997.0,,7.2,
Meteor,1,0.0,0.0,2008.0,,7.2,
Meteor,1,,,2004.0,,7.2,
Meteor,1,-84.25343000000001,161.44329,1988.0,,7.2,
Meteor,1,-79.68333,159.75,2000.0,,7.2,
Meteor,1,-71.5,35.66667,1974.0,,7.2,
Meteor,1,-72.95489,160.44163,1991.0,,7.2,
Meteor,1,-76.29833,157.18667,1983.0,,7.2,
Meteor,1,-72.95315,160.52358999999998,1990.0,,7.2,
Meteor,1,0.0,0.0,2008.0,,7.2,
Meteor,1,0.0,0.0,2010.0,,7.2,
Meteor,1,-84.0,168.0,1997.0,,7.2,
Meteor,1,-84.24659,161.41231000000002,1988.0,,7.2,
Meteor,1,0.0,0.0,2007.0,,7.2,
Meteor,1,0.0,0.0,1998.0,,7.2,
Meteor,1,-84.25941999999999,161.36625,1986.0,,7.2,
Meteor,1,-72.99194,160.4,2001.0,,7.2,
Meteor,1,0.0,0.0,1998.0,,7.2,
Meteor,1,-84.2804,161.36848999999998,1988.0,,7.2,
Meteor,1,,,2006.0,,7.2,
